Longitude,Latitude,Cluster
38.778238,-0.823395,2
36.981026,-3.120374,2
38.018636,12.498022,0
38.736075,-9.153091,2
42.858349,-2.633285,2
45.916631,9.386712,4
45.076513,-0.63792,2
42.514816,-8.813116,2
42.514816,-8.813116,2
53.343448,-6.271069,1
51.606139,-1.747504,1
51.606139,-1.747508,1
51.605516,-1.748285,1
51.605493,-1.748265,1
51.605482,-1.748256,1
51.605135,-1.74669,1
51.605185,-1.746827,1
51.605428,-1.7465,1
51.605537,-1.746251,1
51.606059,-1.747206,1
51.60608,-1.747293,1
51.605609,-1.745583,1
51.605593,-1.745605,1
51.605584,-1.745619,1
51.605565,-1.745646,1
51.605565,-1.745646,1
51.605564,-1.745646,1
42.988356,0.574786,2
51.535272,-0.153445,1
55.523261,8.353713,3
53.744694,-1.450017,1
53.744694,-1.450017,1
53.744694,-1.450017,1
53.744694,-1.450017,1
45.460657,6.747493,4
42.841558,-2.67884,2
48.689246,6.181676,4
44.803333,10.331944,4
55.952688,-3.193595,1
55.952688,-3.193595,1
55.957177,-3.185748,1
55.951538,-3.188275,1
42.052658,2.504613,2
51.501186,-0.125828,1
53.245197,-4.5508,1
43.256869,-2.925174,2
45.303055,3.948888,4
45.713427,13.507861,4
46.186105,13.660691,4
46.192694,13.631044,4
46.189513,13.643922,4
43.484391,-1.570894,2
49.46185,6.014633,4
55.023561,8.439272,3
46.208919,13.528225,4
46.210291,13.527588,4
46.212083,13.529366,4
46.212841,13.532638,4
45.54215,13.965777,4
52.44248,5.761052,1
52.44248,5.761052,1
51.05415,13.735636,3
57.25521,-2.36809,1
42.141665,2.541264,2
42.141267,2.541929,2
42.142934,2.541908,2
50.261857,10.555468,4
47.433056,18.919229,4
49.571519,10.206148,4
41.890234,12.49212,0
52.334392,4.7066,1
53.63765,-2.813898,1
41.890234,12.49212,0
42.233232,3.12296,2
41.890234,12.49212,0
41.191411,-1.781458,2
51.358028,0.259315,1
53.702325,-1.780439,1
51.681994,-1.7869,1
51.681994,-1.7869,1
51.681994,-1.7869,1
51.681994,-1.7869,1
51.681994,-1.7869,1
51.015105,-2.636956,1
51.015105,-2.636956,1
51.35785,0.260195,1
51.35785,0.260195,1
53.311672,-0.060274,1
51.919172,4.497989,1
51.11473,17.04263,3
51.114783,17.04165,3
47.205666,14.734519,4
51.507774,-0.128488,1
41.362058,2.104611,2
41.890234,12.49212,0
54.985355,-3.169581,1
54.985355,-3.169581,1
54.985427,-3.169698,1
51.507473,-0.12807,1
54.985411,-3.169764,1
47.06173,-0.880137,1
41.890234,12.49212,0
54.989094,-3.158362,1
54.989247,-3.15805,1
54.985802,-3.16962,1
54.985802,-3.16962,1
54.985802,-3.16962,1
54.986063,-3.168139,1
54.985419,-3.169256,1
54.985694,-3.169798,1
54.985411,-3.170487,1
51.507473,-0.12807,1
50.046219,8.568202,4
53.311916,-0.062141,1
53.311916,-0.062141,1
41.77652,-7.349017,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
53.465833,-2.338889,1
43.17403,-2.282192,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
43.317824,11.328792,4
43.317824,11.328792,4
43.317824,11.328792,4
43.317824,11.328792,4
43.317824,11.328792,4
43.317824,11.328792,4
43.317824,11.328792,4
41.30631,-4.914729,2
43.317824,11.328792,4
41.30631,-4.914729,2
43.317824,11.328792,4
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
51.480494,-3.174147,1
53.95205,10.865619,3
53.251449,10.41314,3
53.122339,-4.015406,1
45.438205,12.342216,4
45.438205,12.342216,4
56.950521,24.111642,3
51.543789,-0.00442,1
51.505865,-0.288197,1
51.503083,-0.11174,1
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
52.188744,-1.479753,1
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
43.318113,11.329189,4
43.318113,11.329189,4
55.669319,-1.789183,1
43.317942,11.328974,4
40.632844,-4.002982,2
40.632844,-4.002982,2
50.116335,8.699476,4
37.858201,15.277369,0
45.937038,0.643052,2
50.904981,4.304838,1
48.624041,-2.143558,1
48.711033,44.519293,0
53.730113,-1.957556,1
53.715986,-1.939406,1
53.714188,-1.919598,1
53.714072,-1.916506,1
53.71238,-1.913612,1
53.710733,-1.912942,1
53.709811,-1.908042,1
53.709394,-1.88957,1
53.704391,-1.879303,1
53.69968,-1.870537,1
45.931202,1.035811,2
50.239307,6.685202,4
47.860051,-4.343322,1
41.387241,2.175239,2
45.65023,13.769488,4
53.450438,26.471002,3
49.894966,0.871009,1
53.753797,-2.191931,1
53.738997,-2.166275,1
53.732744,-2.154948,1
53.731322,-2.151109,1
53.732388,-2.139662,1
53.732361,-2.137562,1
53.732413,-2.136617,1
53.732433,-2.135737,1
53.731061,-2.13177,1
53.727166,-2.125412,1
53.727002,-2.12722,1
53.72368,-2.112637,1
53.713677,-2.097823,1
53.716055,-2.086709,1
53.719261,-2.063131,1
53.732272,-2.047112,1
53.736302,-2.037828,1
53.740608,-2.011753,1
47.171022,9.479677,4
47.168155,9.47987,4
47.764869,-1.974062,1
52.514233,13.231859,3
56.417609,40.437133,3
56.432253,40.443677,3
50.725175,-3.531879,1
36.980495,-3.1265,2
50.801527,16.254955,3
51.682311,-1.787562,1
51.682311,-1.787562,1
52.189505,-1.480317,1
48.071666,11.604444,4
51.68218,-1.787384,1
51.682238,-1.787431,1
51.68208,-1.787478,1
53.756755,-2.360464,1
53.757588,-2.359287,1
53.758841,-2.357395,1
51.682258,-1.787403,1
53.347633,-6.257448,1
55.110461,-3.37227,1
46.151111,9.412622,4
53.179707,-2.612986,1
53.540794,9.914338,3
53.507172,9.937186,3
53.539333,9.902688,3
53.507338,9.937338,3
58.711308,11.2159,3
58.711669,11.216341,3
58.695186,11.339075,3
58.402655,11.490013,3
57.44875,12.211327,3
57.374927,12.318138,3
48.140555,11.560555,4
52.519654,13.406807,3
52.519654,13.406807,3
48.279365,-0.609301,1
46.438536,3.046311,4
54.670484,-2.734565,1
58.393072,-3.569945,1
58.393072,-3.569945,1
58.39318,-3.57005,1
58.39318,-3.57005,1
58.393155,-3.570181,1
58.393144,-3.569267,1
41.352241,19.86125,0
41.351544,19.860638,0
41.351555,19.86065,0
41.353813,19.862247,0
41.352525,19.861361,0
37.920805,-2.990264,2
41.322258,19.817819,0
41.321941,19.818175,0
41.583283,19.450747,0
41.351544,19.860638,0
41.351544,19.860638,0
41.326113,19.817127,0
41.330802,19.824575,0
41.323027,19.820744,0
46.556713,11.656352,4
46.554091,11.658705,4
46.537766,11.649808,4
46.543888,11.667499,4
46.525555,11.61,4
46.538211,11.618308,4
46.498836,11.356947,4
48.689749,6.179112,4
46.529166,11.599722,4
46.590277,11.6225,4
46.528888,11.600833,4
46.529722,11.613888,4
46.542777,11.615555,4
46.554055,11.658872,4
46.561388,11.619166,4
46.554166,11.658611,4
46.538661,11.634961,4
52.99961,18.613232,3
46.535555,11.6925,4
38.706586,-9.156087,2
52.368256,4.897683,1
50.299305,19.143225,3
50.285466,19.14581,3
50.328696,19.124117,3
50.327285,19.129041,3
50.327285,19.129041,3
52.434069,4.625986,1
53.752888,-2.364234,1
53.753527,-2.365639,1
53.752888,-2.364234,1
53.753527,-2.365639,1
53.753527,-2.365639,1
50.783011,-1.153023,1
50.783011,-1.153023,1
56.124606,10.117506,3
56.124606,10.117506,3
48.690847,6.182234,4
53.441123,-2.980899,1
48.816702,10.700416,4
39.864194,-0.068943,2
39.864194,-0.068943,2
39.864194,-0.068943,2
39.864194,-0.068943,2
39.864194,-0.068943,2
39.864194,-0.068943,2
42.716978,12.112963,0
52.479121,-1.897952,1
54.210836,-3.2712,1
47.252334,16.937077,4
54.079924,12.088769,3
50.363236,-4.179509,1
50.367247,-4.187173,1
50.383988,-4.193428,1
50.398272,-4.211012,1
50.398561,-4.210609,1
50.398616,-4.210406,1
41.9025,12.459722,0
54.375602,-6.361092,1
40.415162,-3.712284,2
53.075941,8.807186,3
53.076175,8.80743,3
53.072625,8.825566,3
53.06988,8.832647,3
53.082066,8.812455,3
53.076691,8.807302,3
53.227344,8.789658,3
53.6638,8.580816,3
52.365969,4.896447,1
52.365261,4.891486,1
52.063277,4.218172,1
52.083011,4.313911,1
51.922644,4.470072,1
45.601111,9.580833,4
40.9454,-4.120281,2
55.603672,12.54313,3
55.633227,12.114372,3
40.94538,-4.120464,2
41.413283,2.20293,2
51.249503,0.630555,1
58.985711,6.187058,3
58.986447,6.187902,3
58.988586,6.138308,3
59.018741,6.040408,3
58.971613,5.735233,1
58.972708,5.732266,1
58.951588,5.651683,1
58.881408,5.603063,1
58.095794,6.806461,3
57.982933,7.046261,3
57.986469,7.053494,3
58.027247,7.452988,3
40.947894,-4.118234,2
48.866585,2.778822,1
48.866182,2.778908,1
51.114113,17.046377,3
51.114155,17.046258,3
37.376508,-5.985848,2
45.916243,9.387259,4
43.762391,4.96665,4
40.949713,-4.125998,2
40.950475,-4.126653,2
40.95098,-4.125912,2
40.95098,-4.125912,2
40.95098,-4.125912,2
40.950169,-4.124173,2
40.9501,-4.124067,2
49.45388,11.076761,4
49.452952,11.076752,4
49.454011,11.077672,4
53.467777,-2.336667,1
56.943833,24.115247,3
50.820186,-0.144345,1
50.820186,-0.144345,1
48.884713,2.338952,1
40.664602,-2.504495,2
37.386075,-5.990812,2
49.413779,8.662419,4
51.854669,-3.468739,1
48.29143,15.396113,4
41.651495,-4.720087,2
41.4051,2.215279,2
38.700288,-9.469373,2
58.950387,23.538229,3
46.889164,7.522448,4
50.24497,-3.86075,1
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
46.889164,7.522448,4
47.485002,3.423822,4
45.55387,8.075273,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
45.555838,8.074243,4
36.78895,22.586044,0
54.144108,12.568494,3
54.647704,24.931797,3
41.394497,2.150605,2
48.894377,2.261277,1
48.730555,2.268888,1
36.980495,-3.1265,2
41.221666,1.731611,2
50.950991,6.915153,4
47.895044,1.904594,1
49.256063,4.028463,4
49.46185,6.014633,4
47.496442,19.040422,4
46.889164,7.522448,4
46.889164,7.522448,4
45.821911,0.820238,2
46.889164,7.522448,4
45.821911,0.820238,2
45.821911,0.820238,2
45.821911,0.820238,2
45.820775,0.821336,2
53.326877,-6.319414,1
52.073833,-3.127167,1
52.076433,-3.12735,1
46.889164,7.522448,4
37.69,-6.559723,2
37.69,-6.559723,2
37.69,-6.559723,2
37.688611,-6.56,2
37.689722,-6.561389,2
37.69,-6.561112,2
37.688611,-6.56,2
37.688611,-6.560278,2
37.688611,-6.560278,2
38.6258,-0.011787,2
37.503836,23.34837,0
48.030047,8.962413,4
43.910718,5.19958,4
45.431685,12.328451,4
45.430172,12.325823,4
48.861086,2.325024,1
41.14342,-8.610298,2
51.4668,10.847552,3
53.227672,-0.543603,1
53.227672,-0.543595,1
53.227672,-0.543587,1
53.227663,-0.543578,1
53.227661,-0.543584,1
53.228686,-0.547306,1
53.228611,-0.547092,1
53.227697,-0.543481,1
53.228427,-0.54292,1
41.712697,15.632933,0
41.7125,15.633055,0
41.596552,15.813858,0
53.228377,-0.538403,1
53.228372,-0.538403,1
53.228536,-0.540514,1
53.228475,-0.539414,1
47.379955,10.890308,4
48.867887,2.33807,1
48.816815,10.703921,4
51.507497,0.049062,1
40.305771,-3.708035,2
53.234377,-0.538589,1
53.234205,-0.537903,1
46.17175,12.976741,4
51.5074,0.033237,1
55.565807,12.891876,3
51.527776,11.960742,3
51.53104,11.959873,3
47.705646,-2.954571,1
52.918988,-1.478143,1
52.085898,6.035268,1
47.687781,17.632895,4
47.68794,17.633272,4
50.039577,8.596791,4
50.425198,-5.099405,1
48.711003,9.415594,4
50.450686,30.510119,3
50.949861,13.989488,3
37.176816,-3.589986,2
55.977358,-3.608429,1
45.942883,11.100697,4
48.115325,-1.603876,1
48.64658,-2.01242,1
53.234425,-0.535948,1
53.234425,-0.535948,1
53.234425,-0.535948,1
53.234425,-0.535948,1
36.980837,-3.11663,2
53.234425,-0.535948,1
53.234425,-0.535948,1
53.234425,-0.535948,1
53.234425,-0.535948,1
53.234425,-0.535948,1
53.234425,-0.535948,1
53.234425,-0.535948,1
53.234425,-0.535948,1
43.83238,5.271436,4
53.235375,-0.54092,1
51.370127,-0.402798,1
53.235494,-0.540909,1
53.013466,-3.277134,1
53.013533,-3.277087,1
51.370219,-0.402692,1
51.370238,-0.402678,1
51.370236,-0.402787,1
53.013466,-3.277134,1
53.234605,-0.540681,1
53.234586,-0.54072,1
53.234561,-0.540695,1
53.234563,-0.540653,1
53.234441,-0.54082,1
53.234352,-0.540598,1
53.234513,-0.541009,1
53.23435,-0.54125,1
53.234519,-0.541031,1
53.234538,-0.54085,1
53.234461,-0.541028,1
53.234419,-0.54077,1
53.234469,-0.540812,1
53.234494,-0.540964,1
53.234361,-0.539914,1
53.23428,-0.540112,1
37.971148,23.724739,0
37.922331,-2.993495,2
53.235472,-0.540248,1
53.235311,-0.539667,1
53.235102,-0.539645,1
53.235472,-0.540259,1
53.235375,-0.539859,1
53.235377,-0.539856,1
53.234488,-0.539534,1
53.23438,-0.538687,1
53.234386,-0.538675,1
53.234472,-0.53937,1
53.235119,-0.53517,1
53.235186,-0.535209,1
53.235072,-0.538489,1
43.775381,11.253549,4
58.107205,-6.512542,1
47.610654,10.644121,4
53.960927,-1.091159,1
54.589969,-3.140953,1
41.381671,2.143728,2
52.914556,1.113438,1
51.283326,6.760003,4
50.063522,19.940391,3
53.534372,9.975371,3
51.052071,13.741632,3
51.052071,13.741632,3
51.052071,13.741632,3
51.052071,13.741632,3
54.677752,9.956119,3
41.371575,2.181515,2
49.217828,12.070412,4
46.547291,4.795017,4
54.62743,-8.435398,1
53.550621,9.95902,3
53.550621,9.95902,3
48.0053,6.981316,4
48.0053,6.981316,4
48.0053,6.981316,4
53.714016,-1.632181,1
53.655041,-1.389631,1
50.087326,14.420864,3
50.087326,14.420864,3
50.087326,14.420864,3
50.087326,14.420864,3
45.465979,9.185063,4
42.320474,2.344197,2
42.320307,2.343971,2
42.320307,2.343971,2
42.320355,2.344508,2
42.320474,2.344197,2
42.320474,2.344197,2
45.991619,0.319369,2
45.991619,0.319369,2
36.091944,28.085555,0
45.991877,0.319441,2
45.983647,0.309422,2
45.984013,0.312872,2
50.444148,5.968408,4
45.983555,0.309852,2
51.482563,-3.181831,1
51.482563,-3.181831,1
51.482547,-3.181862,1
51.482605,-3.181914,1
51.917869,4.52524,1
45.982683,0.307338,2
36.092541,28.086622,0
37.311147,-8.589591,2
52.712106,-2.749747,1
40.558486,16.662858,0
46.202869,6.131272,4
41.986195,2.825889,2
42.118893,-8.810069,2
46.872719,6.374559,4
59.320652,18.070355,3
53.948578,-1.098139,1
53.952221,-1.096336,1
53.953743,-1.094223,1
53.959014,-1.090511,1
53.962397,-1.091337,1
53.962669,-1.090961,1
53.964158,-1.085157,1
50.720966,-2.805062,1
44.109138,0.816783,2
44.492152,11.348297,4
44.491941,11.347852,4
44.491602,11.348622,4
48.614583,2.668261,1
51.031944,7.114166,4
39.535664,3.330048,2
39.534009,3.330616,2
49.814961,10.510461,4
40.657927,-4.695856,2
53.12393,-4.018462,1
41.940219,-7.437475,2
41.940219,-7.437475,2
41.940219,-7.437475,2
41.940219,-7.437475,2
41.940219,-7.437475,2
51.510879,-0.086871,1
39.53357,3.330606,2
41.013352,28.956666,0
41.013405,28.956663,0
41.01343,28.95668,0
41.014586,28.954472,0
42.320819,2.015133,2
50.116335,8.699476,4
50.116335,8.699476,4
55.924291,-4.556397,1
51.533227,0.713191,1
51.533188,0.714297,1
51.533516,0.714711,1
51.53335,0.714655,1
51.535233,0.714011,1
51.536761,0.713644,1
51.537761,0.713363,1
51.538025,0.713202,1
51.047734,3.709495,1
51.53863,0.712833,1
51.536944,0.713488,1
51.537761,0.713363,1
51.538352,0.712972,1
50.958336,6.972586,4
55.76715,37.615288,3
55.76698,37.615022,3
55.759961,37.617505,3
45.201908,1.544577,2
45.557505,9.046233,4
46.889164,7.522448,4
55.759311,37.619977,3
44.223336,11.059402,4
47.692822,14.121777,4
47.315302,18.782702,4
51.343249,-2.981092,1
40.330926,-7.210861,2
40.330721,-7.209413,2
52.361803,7.27106,3
51.510879,-0.086871,1
50.08637,14.412184,3
50.086624,14.411981,3
47.991596,37.911499,0
55.631024,-1.624367,1
50.888255,14.805008,3
47.482322,10.542605,4
41.191333,0.73595,2
41.191083,0.735205,2
41.19118,0.732338,2
41.202225,0.745483,2
41.195313,0.739586,2
41.192055,0.740583,2
41.191744,0.74288,2
41.190502,0.744513,2
36.783759,3.061956,2
36.783304,3.061784,2
36.783338,3.061784,2
37.643614,21.629515,0
37.64358,21.629472,0
37.64358,21.629472,0
51.497663,0.012402,1
52.669095,-2.551188,1
36.756077,28.266747,0
36.756036,28.265763,0
36.755938,28.266288,0
36.756205,28.266319,0
36.755888,28.26558,0
36.756411,28.266394,0
41.41153,2.191183,2
41.401824,2.156058,2
36.980495,-3.1265,2
48.580505,5.95708,4
48.580252,5.957055,4
48.580563,5.957141,4
45.051744,5.914485,4
54.904192,-1.386219,1
52.712509,-1.165752,1
54.905185,-1.381477,1
41.899378,12.482271,0
50.801597,-1.109437,1
54.904106,-1.386508,1
50.958336,6.972586,4
50.958336,6.972586,4
50.958336,6.972586,4
50.958336,6.972586,4
50.958336,6.972586,4
54.904272,-1.385811,1
49.078782,14.530309,4
46.193869,8.9872,4
41.362058,2.104611,2
42.205186,2.53183,2
52.238494,-0.596158,1
50.563749,12.979531,3
48.580572,5.957202,4
54.349724,18.653165,3
40.557133,16.664392,0
48.580288,5.956994,4
35.880854,14.522037,0
35.86884,14.512038,0
35.880854,14.522037,0
35.880854,14.522037,0
35.929085,14.344689,0
36.031845,14.260962,0
35.880649,14.397701,0
35.880649,14.397701,0
53.099213,11.105491,3
51.389075,6.188283,1
51.389075,6.188283,1
50.801741,-1.109587,1
50.200833,3.846416,1
48.564957,9.434455,4
48.668055,15.059487,4
51.885597,0.901308,1
52.066287,-1.022983,1
51.511488,-0.122887,1
51.886299,0.901468,1
37.315055,-8.554208,2
51.054924,13.746943,3
45.397344,11.87688,4
52.066287,-1.022983,1
45.405805,11.872163,4
53.962776,-1.077315,1
53.96306,-1.078023,1
52.070795,-1.009454,1
38.585058,-0.066111,2
52.070795,-1.009454,1
53.339592,-6.271584,1
43.704824,7.259398,4
43.704824,7.259398,4
43.700876,7.252178,4
43.704103,7.262381,4
43.703862,7.258261,4
39.294711,21.704619,0
48.454342,-5.098373,1
47.580752,12.168313,4
37.92083,-2.992412,2
37.920525,-2.990973,2
51.109791,17.030747,3
51.110019,17.030649,3
51.109733,17.030644,3
51.109752,17.030588,3
51.109791,17.030747,3
51.109702,17.030694,3
51.111588,17.030044,3
51.111569,17.030569,3
48.69527,-3.645497,1
57.323822,-4.442525,1
57.324633,-4.441325,1
57.337188,-4.474588,1
57.468045,-4.2295,1
57.474228,-4.235072,1
57.474208,-4.235067,1
46.011374,8.995871,4
38.533228,-0.131406,2
56.032384,37.055865,3
34.911658,33.637766,0
50.529352,6.097283,4
41.395019,2.161702,2
49.205913,12.054172,4
40.352079,18.168598,0
53.080075,-4.106462,1
53.080075,-4.106462,1
50.431554,18.956158,3
55.951291,-3.180178,1
55.950552,-3.184514,1
55.949794,-3.190167,1
50.26059,-3.856244,1
53.551361,9.942133,3
53.551361,9.942133,3
51.505602,-0.075289,1
50.434178,18.955267,3
51.443268,-2.86329,1
42.258222,3.074541,2
53.96224,-1.082099,1
53.962258,-1.08107,1
53.366501,7.205647,3
50.292933,2.768503,1
41.362058,2.104611,2
36.699694,-4.438506,2
55.856811,-4.294653,1
52.164161,4.486949,1
51.917869,4.52524,1
45.766213,10.809044,4
52.755577,0.401461,1
48.337723,-4.614548,1
51.537356,-0.145933,1
45.983755,0.311836,2
45.19663,24.044684,0
45.19663,24.044684,0
45.19663,24.044684,0
45.19663,24.044684,0
45.19663,24.044684,0
45.19663,24.044684,0
45.936788,0.644488,2
45.936713,0.644288,2
53.196006,-2.877624,1
52.368452,4.880751,1
50.448209,30.523152,3
47.764739,-1.974363,1
47.764739,-1.974363,1
45.6515,13.774655,4
45.473298,9.176523,4
53.109736,0.237325,1
53.109688,0.237486,1
53.107997,0.23785,1
53.107325,0.236419,1
50.218792,10.742686,4
55.958462,-4.766414,1
41.413283,2.20293,2
51.210377,-2.643992,1
51.210425,-2.643689,1
51.2104,-2.643795,1
51.210425,-2.643689,1
51.210425,-2.643689,1
45.177726,5.662744,4
42.26724,2.960569,2
47.788889,-3.703722,1
53.132669,-1.427654,1
51.350128,-2.613898,1
51.532161,0.717313,1
51.532938,0.719402,1
51.532952,0.718905,1
51.5329,0.719277,1
51.532186,0.716855,1
51.532238,0.715402,1
51.097091,-0.043242,1
51.532661,0.723127,1
51.532438,0.723002,1
51.532061,0.723827,1
51.532875,0.719169,1
53.134838,-1.432514,1
53.148456,-1.418856,1
50.98368,7.111266,4
55.592794,12.990109,3
48.091227,13.561345,4
55.354644,-4.789212,1
47.200711,14.748255,4
51.50758,-0.127887,1
51.50758,-0.127887,1
53.405216,6.683547,1
53.405272,6.683519,1
53.216688,6.565366,1
51.568861,0.459747,1
51.569933,0.456319,1
51.568988,0.456238,1
53.405216,6.683547,1
53.405269,6.683547,1
49.232703,20.017014,3
51.570208,0.462002,1
51.570611,0.462347,1
51.570586,0.463186,1
51.570736,0.463338,1
51.570722,0.463755,1
51.570777,0.463525,1
51.570722,0.463755,1
51.570811,0.462244,1
51.57053,0.461136,1
51.570461,0.460188,1
51.570358,0.459169,1
51.57013,0.457675,1
51.570013,0.454675,1
42.181505,2.488532,2
42.18234,2.489476,2
42.181075,2.487502,2
50.264943,10.550308,4
51.506498,-0.232644,1
51.54486,-0.102632,1
50.128598,-5.48927,1
51.568997,-3.977848,1
51.5691,-3.977467,1
51.639505,-0.030873,1
51.645686,-0.046764,1
37.394266,-6.009457,2
39.275272,23.158513,0
51.657236,-0.454816,1
51.510558,-0.142693,1
43.301594,-1.471492,2
43.268417,-2.936975,2
43.268417,-2.936975,2
43.268417,-2.936975,2
51.50758,-0.127887,1
39.149563,23.844538,0
43.731108,7.420578,4
43.731108,7.420578,4
40.415697,-3.701423,2
40.415697,-3.701423,2
40.416563,-3.703906,2
40.416563,-3.703906,2
40.416897,-3.704556,2
45.407794,11.87748,4
45.407263,11.877036,4
45.399511,11.877297,4
45.399516,11.877444,4
43.317754,11.328835,4
43.317754,11.328835,4
43.317754,11.328835,4
43.317754,11.328835,4
51.115266,-0.188212,1
51.115313,-0.186537,1
52.6613,-3.918181,1
52.6613,-3.918181,1
52.6613,-3.918181,1
52.6613,-3.918181,1
52.6613,-3.918181,1
52.6613,-3.918181,1
40.418719,-3.702262,2
40.417172,-3.701403,2
47.108111,13.130938,4
40.417111,-3.699264,2
56.340963,-2.790698,1
41.609265,2.094333,2
56.339702,-2.786481,1
47.704272,-3.308864,1
56.339508,-2.794606,1
51.508308,-0.128252,1
50.082191,14.423804,3
56.954558,24.116755,3
44.916133,-0.236806,2
44.916133,-0.236806,2
55.354644,-4.789212,1
37.643631,21.629483,0
37.643631,21.629451,0
37.64358,21.629472,0
52.373241,4.892263,1
51.110197,-0.140831,1
51.110491,-0.141839,1
53.585555,10.044166,3
52.519654,13.406807,3
52.519654,13.406807,3
41.255886,0.792994,2
41.2611,0.800838,2
41.2611,0.800838,2
41.261713,0.802694,2
41.193099,0.777736,2
53.405784,-2.997786,1
53.405784,-2.997786,1
53.405784,-2.997786,1
53.405784,-2.997786,1
53.405784,-2.997786,1
53.405784,-2.997786,1
53.405784,-2.997786,1
37.879409,-4.77916,2
37.879104,-4.779514,2
37.878384,-4.779256,2
37.383841,-5.990509,2
37.383201,-5.990349,2
37.383823,-5.99081,2
41.084308,0.800911,2
41.084308,0.800911,2
41.010628,28.970099,0
41.185544,0.769072,2
50.580558,-4.923545,1
41.016085,28.964005,0
41.016085,28.964005,0
50.829052,-4.558778,1
50.832736,-4.553989,1
50.832686,-4.554339,1
50.832697,-4.553956,1
50.832636,-4.553959,1
50.832572,-4.553878,1
50.848977,-4.555712,1
50.833088,-4.553762,1
50.832638,-4.554353,1
50.832619,-4.55407,1
50.84903,-4.556687,1
50.833111,-4.553695,1
50.832675,-4.554345,1
50.832347,-4.553656,1
50.74153,-4.640081,1
50.741355,-4.637139,1
50.741719,-4.639375,1
50.741616,-4.639431,1
50.7417,-4.639198,1
50.740997,-4.635189,1
50.741316,-4.636453,1
50.83248,-4.554225,1
50.741666,-4.639445,1
50.741461,-4.637937,1
50.741091,-4.635692,1
46.446462,14.020174,4
50.741272,-4.636334,1
50.741586,-4.640037,1
50.741236,-4.635478,1
50.741719,-4.639334,1
50.741611,-4.638795,1
50.741144,-4.635173,1
51.022444,-4.276575,1
50.741683,-4.639406,1
50.741719,-4.638712,1
50.7417,-4.638806,1
51.280769,6.765625,4
50.772222,-4.579167,1
50.7725,-4.579723,1
50.772594,-4.57977,1
50.773305,-4.576023,1
50.772188,-4.579437,1
50.772513,-4.579664,1
50.773019,-4.575792,1
59.345018,18.040205,3
50.772988,-4.575787,1
54.163614,-4.469912,1
50.773061,-4.575781,1
50.84903,-4.555928,1
50.847777,-4.554723,1
50.8491,-4.556156,1
50.849022,-4.556798,1
50.847005,-4.556864,1
50.849038,-4.556662,1
50.847366,-4.555753,1
45.256612,2.082123,4
50.847372,-4.555762,1
50.847697,-4.555853,1
50.84885,-4.554956,1
50.847919,-4.554762,1
50.848888,-4.556389,1
50.848238,-4.554648,1
50.869572,-4.560045,1
51.113563,17.033163,3
51.113658,17.033925,3
51.113627,17.033536,3
51.113891,17.033558,3
51.113747,17.033877,3
51.11378,17.033352,3
51.113841,17.033372,3
51.113966,17.033602,3
51.113922,17.033288,3
48.498277,2.339233,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
